,expId,Compound,Catalog.No.,Rack.Number,M.w.,CAS.Number,Form,Targets..as.supplied.,Target.class..11Mar15.,Molecule.Type,Target.Species,Target.Type,Information,Smiles,Max.Solubility.in.DMSO,URL,Pathway,Plate,Position
1775,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,j23
1776,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,j24
1777,3,Flavoxate HCl,S4027,L1700-17,427.92,3717-88-2,hydrochloride,AChR,Acetylcholine Receptor,,Mammalian,Receptor,Flavoxate is a muscarinic AChR antagonist with IC50 of 12.2 muM.,C12(=C(C(C(=C(O1)C3=CC=CC=C3)C)=O)C=CC=C2C(OCCN4CCCCC4)=O).Cl,10,http://www.selleckchem.com/products/flavoxate-hcl.html,Neuronal Signaling,5,k1
1778,3,Luliconazole,S4258,L1700-19,354.28,187164-19-8,free base,Others,Other,Synthetic small molecule,Fungus,Other,Luliconazole is a broad-spectrum antifungal drug.,C1([C@H]2S/C(=C(/N3C=CN=C3)C#N)SC2)C(=CC(=CC=1)Cl)Cl,200,http://www.selleckchem.com/products/luliconazole.html,Others,5,k2
1779,3,Olsalazine Sodium,S4041,L1700-17,346.2,6054-98-4,free base,Others,Other,,Mammalian,Other,Olsalazine Sodium is a anti-inflammatory prodrug; which consists of two 5-ASA moieties linked by an azo bond.,C1(=CC(=CC=C1O)/N=N/C2=CC=C(C(=C2)C([O-])=O)O)C(=O)[O-].[Na+].[Na+],11,http://www.selleckchem.com/products/olsalazine-sodium.html,Others,5,k3
1780,3,Brimonidine Tartrate,S4266,L1700-19,442.22,70359-46-5,tartrate,Others,Adrenergic Receptor,,Mammalian,Receptor,Brimonidine Tartrate is a highly selective A-adrenergic receptor agonist with EC50 of 0.45 nM for the A2A adrenoreceptor; and used to treat open-angle glaucoma or ocular hypertension.,C1(=NC2C(=CC=C(NC3=NCCN3)C=2Br)N=C1).[C@@H]([C@H](C(O)=O)O)(O)C(O)=O,198,http://www.selleckchem.com/products/brimonidine-tartrate.html,Others,5,k4
1781,3,Valganciclovir HCl,S4050,L1700-17,390.82,175865-59-5,hydrochloride,Others,Other,,Virus,Other,Valganciclovir HCl is a prodrug for ganciclovir with antiviral activity used to treat cytomegalovirus infections. ,C(C)(C)[C@@H](C(OCC(CO)OCN1C=NC2C1N=C(NC2=O)N)=O)N.Cl,199,http://www.selleckchem.com/products/valganciclovir-hcl.html,Others,5,k5
1782,3,Famprofazone,S4327,L1700-19,377.52,22881-35-2,free base,Others,COX,Synthetic small molecule,Mammalian,Metabolism-related,Famprofazone is a non-steroidal anti-inflammatory agent (NSAID) of the pyrazolone series.,N1(C(C(=C(N1C)CN(C(CC2=CC=CC=C2)C)C)C(C)C)=O)C3=CC=CC=C3,10,http://www.selleckchem.com/products/famprofazone.html,Others,5,k6
1783,3,Ronidazole,S4062,L1700-17,200.15,7681-76-7,free base,Others,Other,,Protozoa,Other,Ronidazole is an antiprotozoal agent.,C1(N(C(=NC=1)COC(N)=O)C)[N+](=O)[O-],199,http://www.selleckchem.com/products/ronidazole.html,Others,5,k7
1784,3,Procyclidine HCl ,S4349,L1700-19,323.9,1508-76-5,hydrochloride,Others,Acetylcholine Receptor,,Mammalian,Receptor,Procyclidine HCl blocks the effects of certain chemicals in the brain; and thus is used to treat Parkinson's disease or extrapyramidal side-effects caused by other medicines.,C1(CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O).Cl,10,http://www.selleckchem.com/products/procyclidine-hcl.html,Others,5,k8
1785,3,Sodium 4-Aminosalicylate,S4073,L1700-17,211.15,6018-19-5,sodium,NF-kB,ROS,Synthetic small molecule,Mammalian,ROS,Sodium 4-Aminosalicylate is an antibiotic used to treat tuberculosis via NF-kB inhibition and free radical scavenging.,[O-]C(C1=C(C=C(C=C1)N)O)=O.[Na+],198,http://www.selleckchem.com/products/aminosalicylate-sodium.html,NF-kB,5,k9
1786,3,Noscapine HCl,S4363,L1700-19,449.88,912-60-7,hydrochloride,Others,Other,,Mammalian,Other,Noscapine; a phthalideisoquinoline alkaloid constituting 1–10% of the alkaloid content of opium; has been used as a cough suppressant.,C12(=C(C=C3C(=C1OC)[C@@](N(CC3)C)([H])[C@@]4(C5=C(C(O4)=O)C(=C(C=C5)OC)OC)[H])OCO2).Cl,10,http://www.selleckchem.com/products/noscapine-hcl.html,Others,5,k10
1787,3,Sulfacetamide Sodium,S4081,L1700-17,236.22,127-56-0,sodium,Autophagy,Other,Synthetic small molecule,Bacteria,Other,Sulfacetamide Sodium is an antibiotic.,C1(=C(C=CC(=C1)S([N-]C(C)=O)(=O)=O)N).[Na+],80,http://www.selleckchem.com/products/sulfacetamide-sodium.html,Ubiquitin,5,k11
1788,3,Aceclidine HCl,S4376,L1700-19,205.68,6109-70-2,hydrochloride,Others,Acetylcholine Receptor,,Mammalian,Receptor,Aceclidine is a parasympathomimetic miotic agent used to decreases intraocular pressure.,CC(OC1CN2CCC1(CC2)[H])=O.Cl,10,http://www.selleckchem.com/products/aceclidine-hcl.html,Others,5,k12
1789,3,Fenspiride HCl,S4090,L1700-17,296.79,5053-08-7,hydrochloride,Others,Other,Synthetic small molecule,Mammalian,Other,Fenspiride is a bronchodilator with anti-inflammatory properties; inhibiting phosphodiesterase 4 and phosphodiesterase 3 activities with logIC50 values of 4.16 and 3.44; respectively; in human isolated bronchi.,C1(=CC=CC=C1CCN2CCC3(CC2)CNC(O3)=O).Cl,30,http://www.selleckchem.com/products/Fenspiride-hcl.html,Others,5,k13
1790,3,Brucine,S4390,L1700-19,510.56,652154-10-4,sulphate,Others,No info at SelleckChem website,,,,,O=C1(CC2OCC=C3[C@@]4(C[C@]5([C@@]6(C(N1C7=C6C=C(OC)C(OC)=C7)[C@@]2(4)[H])CCN5C3)[H])[H]).S(=O)(=O)(O)O.O,10,http://www.selleckchem.com/products/brucine.html,Others,5,k14
1791,3,Esmolol HCl,S4100,L1700-17,331.83,81161-17-3,hydrochloride,Others,Adrenergic Receptor,Synthetic small molecule,Mammalian,Receptor,Esmolol is a cardioselective b-blocker; used to control rapid heartbeats or abnormal heart rhythms.,C1(=C(C=CC(=C1)OCC(CNC(C)C)O)CCC(OC)=O).Cl,198,http://www.selleckchem.com/products/esmolol-hcl.html,Others,5,k15
1792,3,Tetraethylenepentamine 5HCl,S4410,L1700-19,371.61,4961-41-5,pentahydrochlor,Others,No info at SelleckChem website,,,,,NCCNCCNCCNCCN.Cl.Cl.Cl.Cl.Cl,10,http://www.selleckchem.com/products/tetraethylenepentamine-5hcl.html,Others,5,k16
1793,3,Dicloxacillin Sodium,S4111,L1700-17,510.32,343-55-5,sodium,Others,Other,Synthetic small molecule,Bacteria,Other,Dicloxacillin is a Beta-lactamase resistant penicillin similar to oxacillin and it has activity against gram-positive/negative aerobic and anaerobic bacteria.,C1(=C(C=CC=C1Cl)Cl)C2(=NOC(=C2C(N[C@@H]3C(N4[C@H]3SC([C@@H]4C(=O)O[Na])(C)C)=O)=O)C).O,195,http://www.selleckchem.com/products/dicloxacillin-sodium.html,Others,5,k17
1794,3,Tofacitinib (CP-690550) Citrate,S5001,L1700-19,504.49,540737-29-9,citrate,JAK,JAK,Synthetic small molecule,Mammalian,Kinase,Tofacitinib citrate (CP-690550 citrate) is a novel inhibitor of JAK3 with IC50 of 1 nM; 20- to 100-fold less potent against JAK2 and JAK1.,N1(=CN=C2C(=C1N(C)[C@H]3CN(CC[C@@H]3C)C(=O)CC#N)C=CN2).C(C(C(O)=O)(CC(=O)O)O)C(O)=O,198,http://www.selleckchem.com/products/CP-690550.html,JAK/STAT,5,k18
1795,3,Tilmicosin,S4122,L1700-17,869.13,108050-54-0,free base,Others,Other,Synthetic small molecule,Bacteria,Metabolism-related,Tilmicosin is a macrolide antibiotic.,[C@@H]1([C@@H](CCN2C[C@@H](C[C@H](C2)C)C)C[C@H](C(/C=C/C(=C/[C@H]([C@H](OC(C[C@H]([C@@H]1C)O)=O)CC)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)C)O)OC)OC)C)=O)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)C)O)N(C)C)O,115,https://www.selleckchem.com/products/tilmicosin.html,Others,5,k19
1796,3,PF-04880594,S7001,L1700-19,394.38,1111636-35-1,free base,Raf,RAF,Synthetic small molecule,Mammalian,Kinase,PF-04880594 is a RAF inhibitor for BRAF/BRAFV599E and c-RAF with IC50 of 0.19 nM/0.13 nM and 0.39 nM; >100-fold selectivity over CSNK1; JNK2/3 and p38.,C12=C(N=CC(=C1)C3C(=CN(N=3)CC(F)F)C4=CC=NC(=N4)NCCC#N)NC=C2,10,http://www.selleckchem.com/products/pf-04880594.html,MAPK,5,k20
1797,3,Carprofen,S4136,L1700-17,273.71,53716-49-7,free base,Others,COX,,Mammalian,Metabolism-related,Carprofen inhibits canine COX2 with IC50 of 0.03 mM.,OC(C(C1C=CC2=C(C=1)NC3=C2C=C(C=C3)Cl)C)=O,200,http://www.selleckchem.com/products/carprofen.html,Others,5,k21
1798,3,Embelin,S7025,L1700-19,294.39,550-24-3,free base,IAP,IAP,Synthetic small molecule,Mammalian,Cell death,Embelin; a quinone isolated from the Japanese Ardisia herb; is an inhibitor of X-linked inhibitor of apoptosis (XIAP) with IC50 of 4.1 &mu;M.,C1(C(C(=CC(C=1O)=O)O)=O)CCCCCCCCCCC,10,https://www.selleckchem.com/products/embelin.html,Apoptosis,5,k22
1799,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,k23
1800,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,k24
1801,3,Penfluridol,S4151,L1700-18,523.97,26864-56-2,free base,Others,Dopamine Receptor; Calcium Channel,,Mammalian,Receptor,Penfluridol is a highly potent; first generation diphenylbutylpiperidine antipsychotic.,C1(C2(CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4C=CC(=CC=4)F)O)=CC(=C(C=C1)Cl)C(F)(F)F,190,http://www.selleckchem.com/products/penfluridol.html,Others,5,l1
1802,3,PD168393,S7039,L1700-20,369.22,194423-15-9,free base,EGFR,ERBB,Synthetic small molecule,Mammalian,Kinase,PD168393 is an irreversible EGFR inhibitor with IC50 of 0.70 nM; irreversibly alkylate Cys-773; inactive against insulin; PDGFR; FGFR and PKC.,C1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)Br)NC(C=C)=O,200,https://www.selleckchem.com/products/pd168393.html,Protein Tyrosine Kinase,5,l2
1803,3,Doxofylline,S4164,L1700-18,266.25,69975-86-6,free base,Others,PDE,Synthetic small molecule,Mammalian,Metabolism-related,Doxofylline is a phosphodiesterase inhibitor and a xanthine derivative drug for asthma.,N1(C(N(C2=C(C1=O)N(C=N2)CC3OCCO3)C)=O)C,199,http://www.selleckchem.com/products/doxofylline.html,Others,5,l3
1804,3,MK-8745,S7065,L1700-20,431.91,885325-71-3,free base,Aurora Kinase,Aurora Kinase,Synthetic small molecule,Mammalian,Kinase,MK-8745 is a potent and selective Aurora A inhibitor with IC50 of 0.6 nM; more than 450-fold selectivity for Aurora A over Aurora B.,C1(=CC=CC(=C1F)C(N2CCN(CC2)CC3=CC=CC(=N3)NC4=NC=CS4)=O)Cl,199,http://www.selleckchem.com/products/mk-8745.html,Cell Cycle,5,l4
1805,3,1-Hexadecanol,S4173,L1700-18,242.44,36653-82-4,free base,Others,Other,Synthetic precursor,N/A,Other,1-Hexadecanol is a fatty alcohol used to make other chemicals.,C(CCCCCCCO)CCCCCCCC,280,http://www.selleckchem.com/products/1-hexadecanol.html,Others,5,l5
1806,3,IWR-1-endo,S7086,L1700-20,409.44,1127442-82-3,free base,Wnt/beta-catenin,Wnt/beta-catenin,Synthetic small molecule,Mammalian,Signaling-related,IWR-1 (endo-IWR 1) is a Wnt pathway inhibitor with IC50 of 180 nM; induces Axin2 protein levels and promotes Beta-catenin phosphorylation by stabilizing Axin-scaffolded destruction complexes.,[C@@]12([C@](C(N(C1=O)C3=CC=C(C=C3)C(=O)NC4=CC=CC5=C4N=CC=C5)=O)([C@H]6C=C[C@H]2C6)[H])C,73,http://www.selleckchem.com/products/iwr-1-endo.html,Stem Cells &  Wnt,5,l6
1807,3,Nifuroxazide,S4182,L1700-18,275.22,965-52-6,free base,Others,Other,,Mammalian,Other,Nifuroxazide is a cell-permeable and orally available nitrofuran-based antidiarrheal agent that effectively suppresses the activation of cellular STAT1/3/5 transcription activity with IC50 of 3 muM against IL-6-induced STAT3 activation in U3A cells,C1=C(OC(=C1)/C=N/NC(C2=CC=C(C=C2)O)=O)[N+]([O-])=O,199,http://www.selleckchem.com/products/nifuroxazide.html,Others,5,l7
1808,3,AZD3463,S7106,L1700-20,448.95,1356962-20-3,free base,ALK,ALK,Synthetic small molecule,Mammalian,Kinase,AZD3463 is a novel orally bioavailable ALK inhibitor with Ki of 0.75 nM; which also inhibits IGF1R with equivalent potency. ,C12=C(C=CC=C1)C(=CN2)C3=C(C=NC(=N3)NC4=C(C=C(C=C4)N5CCC(CC5)N)OC)Cl,53,http://www.selleckchem.com/products/azd3463.html,Protein Tyrosine Kinase,5,l8
1809,3,Betamipron,S4191,L1700-18,193.2,3440-28-6,free base,Others,Other,Synthetic small molecule,Mammalian,Other,Betamipron is a chemical compound which is used together with panipenem to inhibit panipenem uptake into the renal tubule and prevent nephrotoxicity. ,C1=C(C=CC=C1)C(NCCC(O)=O)=O,201,http://www.selleckchem.com/products/betamipron.html,Others,5,l9
1810,3,SC144,S7124,L1700-20,322.3,895158-95-9,free base,Others,GP130,Synthetic small molecule,Mammalian,Receptor,SC144 is an orally active small-molecule gp130 inhibitor.,C1=CC=C2N1C3=C(N=C2NNC(=O)C4=CN=CC=N4)C=C(C=C3)F,86,http://www.selleckchem.com/products/sc144.html,Others,5,l10
1811,3,Tolperisone HCl,S4200,L1700-18,281.82,3644-61-9,hydrochloride,Others,Sodium Channel;Calcium Channel,Synthetic small molecule,Mammalian,Channel,Tolperisone HCl is an ion channel blocker and centrally-acting muscle relaxant. ,C1(=C(C=CC(=C1)C(C(CN2CCCCC2)C)=O)C).Cl,198,http://www.selleckchem.com/products/tolperisone-hcl.html,Others,5,l11
1812,3,IU1,S7134,L1700-20,300.37,314245-33-5,free base,DUB,DUB,Synthetic small molecule,Mammalian,Protease,IU1 is a cell-permeable; reversible and selective proteasome inhibitor of human USP14 with IC50 of 4.7 mu M; 25-fold selective to IsoT.,C1=C(C=CC(=C1)N2C(=C(C=C2C)C(CN3CCCC3)=O)C)F,199,http://www.selleckchem.com/products/iu1.html,Proteases,5,l12
1813,3,Chromocarb,S4208,L1700-18,190.15,4940-39-0,free base,Others,Other,,Mammalian,Other,Chromocarb is a vasoprotectant.,C1=CC=C2C(=C1)C(C=C(O2)C(O)=O)=O,199,http://www.selleckchem.com/products/chromocarb.html,Others,5,l13
1814,3,NSC 319726,S7149,L1700-20,234.32,71555-25-4,free base,p53,p53,Synthetic small molecule,Mammalian,Cell death,NSC319726 is a p53(R175) mutant reactivator; exhibits growth inhibition in cells expressing mutant p53; with IC50 of 8 nM for p53(R175) mutant; shows no inhibition for p53 wild-type cells.,C1=CC=CC(=N1)/C(=N/NC(N2CCC2)=S)C,81,http://www.selleckchem.com/products/nsc319726.html,Apoptosis,5,l14
1815,3,Azaperone,S4219,L1700-18,327.4,1649-18-9,free base,Others,Dopamine Receptor,,Mammalian,Receptor,Azaperone is a pyridinylpiperazine and butyrophenone neuroleptic drug with sedative and antiemetic effects; which is used mainly as a tranquilizer in veterinary medicine.,N1(C2=CC=CC=N2)CCN(CC1)CCCC(C3C=CC(=CC=3)F)=O,198,http://www.selleckchem.com/products/azaperone.html,Others,5,l15
1816,3,ONX-0914 (PR-957),S7172,L1700-20,580.67,960374-59-8,free base,Proteasome,Proteasome,Synthetic small molecule,Mammalian,Protease,ONX-0914 (PR-957) is a potent and selective immunoproteasome inhibitor with minimal cross-reactivity for the constitutive proteasome.,N([C@H](C(N[C@H](C(N[C@H](C([C@]1(OC1)C)=O)CC2=CC=CC=C2)=O)CC3=CC=C(C=C3)OC)=O)C)C(CN4CCOCC4)=O,172,http://www.selleckchem.com/products/onx-0914-pr-957.html,Proteases,5,l16
1817,3,Oxybuprocaine HCl,S4229,L1700-18,344.88,5987-82-6,hydrochloride,Others,Sodium Channel,Synthetic small molecule,Mammalian,Channel,Oxybuprocaine HCl is a local anesthetic; which is used especially in ophthalmology and otolaryngology. ,C1(C=C(C(=CC=1)N)OCCCC)C(OCCN(CC)CC)=O.Cl,200,http://www.selleckchem.com/products/oxybuprocaine-hcl.html,Others,5,l17
1818,3,DBeQ,S7199,L1700-20,340.42,177355-84-9,free base,p97,p97,Synthetic small molecule,Mammalian,Metabolism-related,DBeQ is a selective; potent; reversible; and ATP-competitive p97 inhibitor with IC50 of 1.5 muM.,C1=CC=C2C(=C1)N=C(N=C2NCC3=CC=CC=C3)NCC4=CC=CC=C4,199,http://www.selleckchem.com/products/dbeq.html,Ubiquitin,5,l18
1819,3,Bergapten,S4239,L1700-18,216.19,484-20-8,free base,Others,Other,,N/A,Other,Bergapten is a psoralen that can be photoactivated and is capable of crossing-linking DNA; covalently modifying proteins and lipids; and consequently inhibiting cell replication.,C1C(OC2=C(C=1)C(=C3C(=C2)OC=C3)OC)=O,23,http://www.selleckchem.com/products/bergapten.html,Others,5,l19
1820,3,Ferrostatin-1 (Fer-1),S7243,L1700-20,262.35,347174-05-4,free base,Ferroptosis,ROS,Synthetic small molecule,Mammalian,ROS,Ferrostatin-1 (Fer-1) is a potent and selective inhibitor of ferroptosis with EC50 of 60 nM.,C1(=CC=C(C=C1N)C(OCC)=O)NC2CCCCC2,198,http://www.selleckchem.com/products/ferrostatin-1-fer-1.html,Metabolism,5,l20
1821,3,Flopropione,S4249,L1700-18,182.17,2295-58-1,free base,Others,5-HT Receptor,Synthetic small molecule,Mammalian,Receptor,Flopropione is a spasmolytic or antispasmodic agent; and acts as a 5-HT1A receptor antagonist.,C1(=C(C=C(C=C1O)O)O)C(CC)=O,197,http://www.selleckchem.com/products/flopropione.html,Others,5,l21
1822,3,MM-102,S7265,L1700-20,669.8,1417329-24-8,free base,Histone Methyltransferase,MLL1, ,Mammalian,Epigenetic modifier,MM-102 is a high-affinity peptidomimetic MLL1 inhibitor with IC50 of 0.4 muM.,C1CC(CC1)(NC([C@@H](NC(=O)C(NC(=O)C(C)C)(CC)CC)CCCNC(N)=N)=O)C(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,149,http://www.selleckchem.com/products/mm-102.html,Epigenetics,5,l22
1823,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,l23
1824,3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,l24
1825,3,Aclidinium Bromide,S4031,L1700-17,564.55,320345-99-1,free base,AChR,Acetylcholine Receptor,,Mammalian,Receptor,Aclidinium Bromide inhibits human muscarinic AChR M1; M2; M3; M4 and M5 with Ki of 0.1 nM; 0.14 nM; 0.14 nM; 0.21 nM and 0.16 nM; respectively.,C(C(O[C@H]1C[N+]2(CCCOC3C=CC=CC=3)CCC1(CC2)[H])=O)(C4SC=CC=4)(C5SC=CC=5)O.[Br-],200,http://www.selleckchem.com/products/aclidinium-bromide.html,Neuronal Signaling,5,m1
1826,3,Vilazodone HCl,S4259,L1700-19,477.99,163521-08-2,hydrochloride,Others,SLC6A4 (SERT),Synthetic small molecule,Mammalian,Signaling-related,Vilazodone HCl is a selective serotonin reuptake inhibitor (SSRI) and a partial agonist of 5-HT1A receptors; used for the treatment of major depressive disorder.,C12(=C(NC=C1CCCCN3CCN(CC3)C4=CC5=C(C=C4)OC(=C5)C(N)=O)C=CC(=C2)C#N).Cl,200,http://www.selleckchem.com/products/vilazodone-hcl.html,Others,5,m2
1827,3,Nafcillin Sodium,S4042,L1700-17,454.47,7177-50-6,free base,Others,Other,Synthetic small molecule,Bacteria,Other,Nafcillin sodium reversibly inhibits Beta-lactamase with Kd of 33 mM.,C12(=C(C=CC(=C1C(N[C@@H]3C(N4[C@@]3(SC([C@H]4C(=O)O[Na])(C)C)[H])=O)=O)OCC)C=CC=C2).O,200,http://www.selleckchem.com/products/nafcillin-sodium.html,Others,5,m3
1828,3,Diacerein,S4267,L1700-19,368.29,13739-02-1,free base,Others,IL-1B,,Mammalian,Signaling-related,Diacerin is an inhibitor of pro-inflammatory cytokine Interleukin-1B (IL-1B) production; prescribed for osteoarthritis and chronic inflammatory arthritis.,C12=C(C=C(C=C1OC(C)=O)C(O)=O)C(C3=C(C2=O)C(=CC=C3)OC(=O)C)=O,130,http://www.selleckchem.com/products/diacerein.html,Others,5,m4
1829,3,Nabumetone,S4051,L1700-17,228.29,42924-53-8,free base,COX,COX,,Mammalian,Metabolism-related,Nabumetone is a non-steroidal anti-inflammatory drug and its active metabolite inhibits the COX.,C1(=CC=C2C(=C1)C=CC(=C2)CCC(C)=O)OC,201,http://www.selleckchem.com/products/nabumetone.html,Neuronal Signaling,5,m5
1830,3,Guanethidine Sulfate,S4328,L1700-19,494.7,60-02-6,sulfate,Others,Other,,Mammalian,Other,Guanethidine is an antihypertensive drug that reduces the release of catecholamines; such as norepinephrine.,C1(CN(CCCCC1)CCNC(=N)N).C2(CN(CCCCC2)CCNC(=N)N).S(=O)(=O)(O)O,10,http://www.selleckchem.com/products/guanethidine-sulfate.html,Others,5,m6
1831,3,Vitamin D3 ,S4063,L1700-17,384.64,67-97-0,free base,Others,N/A,Metabolite,Mammalian,N/A,Vitamin D3 is a form of vitamin D; binds and activates a H305F/H397Y mutant vitamin D receptor (VDR) with EC50 of 300 nM.,C1[C@H](CCC(C/1=C/C=C2/[C@]3([C@](CCC2)([C@@H](CC3)[C@@H](CCCC(C)C)C)C)[H])=C)O,200,http://www.selleckchem.com/products/vitamin-d3-cholecalciferol.html,Others,5,m7
1832,3,Ractopamine HCl,S4351,L1700-19,337.84,90274-24-1,hydrochloride,Others,Adrenergic Receptor,Synthetic small molecule,Mammalian,Receptor,Ractopamine HCl (RAC); a beta-agonist with established nutrient partitioning capabilities; promotes skeletal muscle accretion at the expense of fat deposition.,C1(=CC(=CC=C1O)C(O)CNC(CCC2=CC=C(C=C2)O)C).Cl,10,http://www.selleckchem.com/products/ractopamine-hcl.html,Others,5,m8
1833,3,Sodium Nitrite,S4074,L1700-17,69,7632-00-0,sodium,Others,Myeloperoxidase,,Mammalian,Metabolism-related,Sodium nitrite is a myeloperoxidase inhibitor with IC50 of 1.3 muM.,[O-]N=O.[Na+],10,http://www.selleckchem.com/products/sodium-nitrite.html,Others,5,m9
1834,3,Phthalylsulfacetamide,S4365,L1700-19,362.36,131-69-1,free base,Others,Other,Synthetic small molecule,Mammalian,Other,Phthalylsulfacetamide is a sulfonamide with a high solubility and suited for systemic use for diseases of the eye.,C1(=C(C=CC=C1)C(=O)NC2=CC=C(C=C2)S(NC(C)=O)(=O)=O)C(=O)O,10,http://www.selleckchem.com/products/phthalylsulfacetamide.html,Others,5,m10
1835,3,Spiramycin,S4082,L1700-17,843.06,8025-81-8,free base,Others,Other,Synthetic small molecule,Bacteria,Other,Spiramycin is a 16-membered ring macrolide (antibiotic).,C1[C@H](OC(C[C@H]([C@H]([C@H]([C@H](C[C@H]([C@H](/C=C/C=C/1)O[C@@H]2O[C@H]([C@H](CC2)N(C)C)C)C)CC=O)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)C)O[C@@H]4C[C@@]([C@@H]([C@H](O4)C)O)(O)C)N(C)C)O)OC)O)=O)C,118,http://www.selleckchem.com/products/spiramycin.html,Others,5,m11
1836,3,Imipramine HCl,S4377,L1700-19,316.87,113-52-0,hydrochloride,Others,Other,,Mammalian,Receptor,Imipramine is a tricyclic antidepressant (TCA) of the dibenzazepine group; mainly used in the treatment of major depression and enuresis (inability to control urination).,C12(N(C3=C(CCC=1C=CC=C2)C=CC=C3)CCCN(C)C).Cl,10,http://www.selleckchem.com/products/imipramine-hcl.html,Others,5,m12
1837,3,Ifenprodil Tartrate,S4091,L1700-17,475.53,23210-58-4,tartrate,GluR,GluR,,Mammalian,Receptor,Ifenprodil is an atypical noncompetitive antagonist at the NMDA receptor; it interacts with high affinity at a homogeneous population of NMDA receptors in neonatal rat forebrain with IC50 of 0.3 muM.,C1(=CC=C(C=C1)C(C(N2CCC(CC2)CC3=CC=CC=C3)C)O)O.C4(=CC=C(C=C4)C(C(N5CCC(CC5)CC6=CC=CC=C6)C)O)O.C([C@@H]([C@H](C(O)=O)O)O)(O)=O,199,http://www.selleckchem.com/products/ifenprodil-tartrate.html,Neuronal Signaling,5,m13
1838,3,Potassium Canrenoate,S4392,L1700-19,396.56,2181-04-6,canrenoate,Others,No info at SelleckChem website,,,,,[C@@]12([C@]3([C@@]([C@@]4(C(C=C3)=CC(CC4)=O)C)(CC[C@@]1([C@@](CCC(=O)[O-])(O)CC2)C)[H])[H])[H].[K+],10,http://www.selleckchem.com/products/potassium-canrenoate.html,Others,5,m14
1839,3,Voglibose,S4101,L1700-17,267.28,83480-29-9,free base,Others,Alpha-glucosidase,Synthetic small molecule,Mammalian,Metabolism-related,Voglibose is an N-substituted derivative of valiolamine; excellent inhibitory activity against A-glucosidases and its action against hyperglycemia and various disorders caused by hyperglycemia.,[C@@H]1([C@@H]([C@H]([C@H](C[C@@]1(O)CO)NC(CO)CO)O)O)O,276,http://www.selleckchem.com/products/voglibose.html,Others,5,m15
1840,3,Sodium 4-aminohippurate Hydrate,S4414,L1700-19,216.17,94-16-6,sodium,Others,No info at SelleckChem website,,,,,C1(=CC=C(C=C1)C(NCC([O-])=O)=O)N.[Na+],10,http://www.selleckchem.com/products/sodium-4-aminohippurate-hydrate.html,Others,5,m16
1841,3,Desvenlafaxine Succinate,S4112,L1700-17,381.46,386750-22-7,succinate,5-HT Receptor,SLC6A4 (SERT),Synthetic small molecule,Mammalian,Signaling-related,Desvenlafaxine Succinate is a new serotonin (5-HT) transporter and norepinephrine (NE) transporter reuptake inhibitor with Ki of 40.2 nM and 558.4 nM respectively.,C1(C(CCCC1)(C(CN(C)C)C2=CC=C(C=C2)O)O).C(CCC(O)=O)(O)=O,209,http://www.selleckchem.com/products/desvenlafaxine-succinate.html,Neuronal Signaling,5,m17
1842,3,Fingolimod (FTY720) HCl,S5002,L1700-19,343.9,162359-56-0,hydrochloride,S1P Receptor,S1P Receptor,Synthetic small molecule,Mammalian,Receptor,Fingolimod (FTY720) is a S1P antagonist with IC50 of 0.033 nM.,C1(=CC=C(C=C1)CCCCCCCC)CCC(CO)(N)CO.Cl,200,http://www.selleckchem.com/products/FTY720.html,GPCR & G Protein,5,m18
1843,3,Timolol Maleate,S4123,L1700-17,432.49,26921-17-5,maleate,Adrenergic Receptor,Adrenergic Receptor,,Mammalian,Receptor,Timolol Maleate is a non-selective; beta-adrenergic receptor antagonist for Beta1/Beta2 with Ki of 1.97 nM/2.0 nM.,C1(C(OC[C@H](CNC(C)(C)C)O)=NSN=1)N2(CCOCC2).C(=C\C(O)=O)/C(O)=O,198,https://www.selleckchem.com/products/timolol-maleate.html,Neuronal Signaling,5,m19
