,expId,Compound,tempNLSDf
822,1,Hematoxylin,0<>1<>2<>0<>3<>2<>1<>1<>1<>0<>0<>0<>0
823,1,GSK1292263,3<>2<>4<>6<>6<>3<>4<>4<>2<>2<>0<>1<>1
824,1,Sesamin,4<>2<>5<>8<>8<>9<>7<>7<>7<>5<>5<>3<>3
825,1,KW-2449,2<>1<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
826,1,Tetrandrine,2<>0<>1<>1<>1<>1<>1<>1<>1<>2<>0<>0<>2
827,1,AG-14361,1<>2<>13<>24<>23<>15<>15<>14<>12<>10<>8<>7<>6
828,1,Geniposide,3<>5<>4<>5<>4<>3<>2<>1<>1<>0<>0<>0<>0
829,1,Avasimibe,2<>1<>3<>9<>6<>3<>1<>2<>1<>0<>0<>0<>0
830,1,Rotundine,1<>2<>0<>3<>4<>4<>4<>1<>1<>1<>2<>1<>0
831,1,OSI-420,3<>4<>2<>2<>3<>4<>2<>2<>2<>2<>3<>2<>2
832,1,Amantadine HCl,1<>2<>3<>3<>3<>5<>3<>1<>0<>0<>0<>0<>0
833,1,PP242,7<>12<>7<>11<>9<>6<>4<>5<>2<>1<>1<>1<>1
834,1,Clozapine ,0<>3<>3<>4<>3<>4<>3<>2<>0<>1<>0<>0<>0
835,1,VX-765,17<>46<>33<>30<>25<>23<>25<>22<>16<>14<>15<>12<>8
836,1,Hexestrol,4<>4<>6<>5<>6<>4<>3<>3<>2<>2<>0<>0<>0
837,1,Fesoterodine Fumarate ,5<>11<>12<>11<>9<>8<>5<>5<>4<>3<>2<>1<>2
838,1,Mitoxantrone HCl,128<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
839,1,ZM 39923 HCl,2<>4<>4<>7<>7<>6<>5<>5<>3<>3<>2<>2<>1
840,1,TAK-438,0<>3<>5<>5<>10<>5<>4<>2<>2<>1<>1<>1<>0
841,1,(+)-Usniacin,4<>3<>3<>6<>6<>6<>4<>4<>3<>3<>0<>0<>1
842,1,Oxymetazoline HCl,7<>8<>13<>14<>14<>13<>11<>7<>7<>7<>4<>4<>3
843,1,Arbutin,4<>5<>8<>10<>10<>9<>9<>6<>5<>4<>5<>5<>3
844,1,Ribavirin ,4<>4<>5<>5<>6<>5<>2<>1<>1<>1<>1<>1<>1
845,1,Berberine HCl,4<>4<>7<>8<>8<>8<>5<>7<>6<>4<>3<>4<>3
846,1,Maprotiline HCl,1<>1<>3<>6<>7<>4<>3<>3<>3<>2<>2<>1<>1
847,1,Cytisine,2<>8<>9<>9<>6<>7<>4<>5<>2<>4<>1<>0<>1
848,1,Ciclopirox,4<>5<>1<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
849,1,Formononetin,0<>2<>3<>5<>5<>5<>3<>4<>4<>3<>4<>3<>2
850,1,Miconazole ,3<>6<>9<>10<>9<>7<>7<>7<>5<>5<>5<>1<>2
851,1,Honokiol,3<>6<>8<>6<>6<>5<>3<>3<>2<>1<>1<>1<>1
852,1,Tiotropium Bromide hydrate,0<>2<>2<>5<>4<>4<>4<>4<>3<>3<>2<>2<>2
853,1,Luteolin,4<>5<>6<>6<>3<>4<>4<>4<>2<>1<>0<>0<>0
854,1,Clarithromycin ,5<>6<>3<>5<>7<>6<>4<>2<>2<>2<>1<>0<>0
855,1,Naringin,1<>4<>6<>7<>2<>3<>2<>0<>0<>0<>0<>0<>0
856,1,Isoprenaline HCl,2<>4<>10<>9<>9<>4<>4<>2<>1<>1<>1<>1<>1
857,1,Paeonol,3<>8<>7<>6<>2<>4<>4<>4<>4<>3<>2<>2<>2
858,1,Zidovudine ,1<>2<>3<>1<>3<>2<>1<>1<>1<>1<>0<>0<>0
859,1,Rutin,1<>3<>3<>3<>4<>6<>8<>7<>5<>5<>3<>3<>2
860,1,Pioglitazone ,3<>6<>8<>8<>9<>6<>5<>5<>3<>2<>3<>3<>4
861,1,Sinomenine,2<>1<>7<>11<>9<>5<>7<>6<>4<>3<>5<>5<>5
862,1,Tioxolone,6<>6<>10<>8<>9<>6<>5<>5<>5<>4<>4<>3<>4
863,1,AG-18,3<>6<>5<>9<>9<>7<>6<>5<>5<>4<>5<>3<>3
864,1,Empagliflozin (BI 10773),0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
865,1,Temocapril HCl ,7<>10<>13<>8<>11<>11<>10<>7<>6<>6<>5<>2<>2
866,1,Troxerutin,4<>6<>6<>8<>7<>7<>7<>7<>4<>4<>4<>2<>1
867,1,Dronedarone HCl,0<>1<>3<>3<>3<>3<>4<>3<>3<>3<>2<>2<>2
868,1,Biochanin A,4<>1<>2<>6<>7<>5<>3<>5<>3<>3<>1<>1<>1
869,1,Mestranol,0<>1<>1<>4<>3<>1<>1<>1<>0<>0<>0<>0<>0
870,1,Hordenine,1<>1<>2<>3<>4<>3<>4<>4<>2<>2<>1<>1<>1
871,1,Neratinib (HKI-272),3<>4<>2<>3<>1<>1<>1<>1<>1<>0<>0<>0<>0
872,1,Sorbitol,2<>2<>3<>4<>3<>2<>0<>0<>0<>1<>0<>0<>0
873,1,Tebipenem Pivoxil,1<>4<>4<>5<>5<>5<>5<>5<>2<>1<>2<>3<>2
874,1,Isoliquiritigenin,1<>2<>3<>4<>3<>5<>5<>4<>2<>1<>1<>0<>0
875,1,LY2784544,4<>4<>4<>4<>5<>5<>4<>5<>2<>2<>2<>2<>1
876,1,Genipin,7<>16<>15<>12<>11<>2<>0<>0<>0<>0<>0<>0<>0
877,1,AZD8931 (Sapitinib),4<>6<>9<>5<>7<>4<>3<>2<>3<>2<>2<>2<>2
878,1,Synephrine HCl,0<>1<>2<>4<>3<>3<>2<>2<>1<>2<>0<>0<>0
879,1,PIK-293,0<>0<>0<>1<>2<>1<>0<>0<>0<>0<>0<>0<>0
880,1,Amfebutamone HCl,2<>5<>5<>5<>3<>3<>4<>5<>3<>3<>1<>0<>0
881,1,CYT387,1<>0<>3<>4<>9<>7<>8<>5<>4<>3<>3<>1<>0
882,1,Pramipexole,2<>6<>9<>7<>7<>7<>4<>4<>4<>3<>2<>1<>2
883,1,Eltrombopag,3<>3<>5<>5<>7<>7<>10<>8<>6<>4<>5<>6<>4
884,1,Imatinib (STI571),5<>6<>9<>6<>5<>5<>4<>3<>3<>4<>0<>0<>0
885,1,Degrasyn (WP1130),1<>4<>5<>4<>2<>3<>3<>2<>1<>1<>1<>1<>1
886,1,Moroxydine HCl,4<>3<>5<>5<>9<>7<>8<>5<>4<>4<>4<>3<>2
887,1,SMI-4a,2<>1<>6<>7<>9<>9<>8<>9<>7<>5<>5<>5<>6
888,1,AZD5363,3<>7<>14<>16<>13<>11<>9<>10<>9<>7<>4<>5<>3
889,1,3-Indolebutyric acid (IBA),4<>6<>6<>8<>6<>5<>5<>5<>3<>3<>0<>1<>1
890,1,Ozagrel,1<>5<>7<>8<>14<>10<>6<>5<>5<>2<>3<>2<>4
891,1,Artemether,3<>5<>5<>11<>9<>9<>7<>6<>3<>3<>2<>1<>1
892,1,Roxithromycin ,5<>12<>17<>13<>11<>8<>9<>7<>2<>1<>0<>0<>0
893,1,Bilobalide,3<>2<>5<>10<>7<>7<>4<>4<>3<>3<>2<>2<>1
894,1,Naphazoline HCl ,2<>3<>8<>9<>8<>8<>6<>6<>6<>4<>4<>4<>2
895,1,Dihydroartemisinin (DHA),3<>7<>6<>10<>8<>8<>7<>7<>7<>8<>6<>5<>2
896,1,Dopamine HCl,4<>6<>5<>4<>4<>5<>4<>4<>3<>3<>3<>2<>2
897,1,Ferulic Acid,0<>2<>3<>6<>6<>4<>6<>5<>4<>3<>4<>3<>1
898,1,Secnidazole ,1<>1<>3<>3<>2<>2<>3<>1<>1<>2<>1<>1<>1
899,1,Hyodeoxycholic acid (HDCA),2<>0<>2<>2<>2<>4<>2<>3<>2<>2<>0<>0<>0
900,1,Scopine HCl,2<>3<>4<>4<>4<>4<>4<>4<>4<>4<>3<>3<>3
901,1,Magnolol,3<>4<>6<>6<>5<>5<>5<>5<>4<>3<>3<>3<>2
902,1,Rosiglitazone ,1<>3<>6<>6<>9<>8<>8<>8<>6<>6<>5<>3<>3
903,1,Neohesperidin,5<>6<>6<>6<>6<>5<>4<>6<>3<>1<>1<>0<>0
904,1,Medroxyprogesterone acetate,5<>4<>4<>4<>4<>3<>3<>2<>2<>2<>2<>2<>2
905,1,(-)-Parthenolide,0<>0<>1<>1<>0<>0<>0<>0<>0<>0<>0<>0<>0
906,1,Quinapril HCl ,1<>4<>4<>7<>9<>6<>5<>5<>3<>4<>2<>3<>2
907,1,Salicin,2<>1<>5<>7<>7<>8<>4<>3<>4<>3<>3<>3<>3
908,1,Tolvaptan,1<>2<>4<>6<>5<>7<>8<>8<>5<>4<>4<>4<>2
909,1,Stigmasterol,2<>8<>4<>9<>13<>11<>10<>10<>8<>5<>5<>6<>4
910,1,Dehydroepiandrosterone (DHEA),5<>6<>8<>11<>10<>8<>7<>6<>7<>5<>4<>5<>4
911,1,PRX-08066 Maleic acid,3<>5<>7<>12<>11<>11<>12<>9<>7<>7<>7<>4<>4
912,1,TCS 359,3<>2<>4<>3<>4<>6<>3<>2<>2<>2<>2<>1<>1
913,1,Gabexate Mesylate,6<>4<>5<>6<>8<>11<>10<>11<>8<>7<>5<>5<>4
914,1,Ursolic Acid,2<>9<>10<>14<>14<>14<>10<>12<>9<>9<>8<>9<>6
915,1,Conivaptan HCl ,1<>0<>2<>1<>2<>1<>2<>2<>2<>1<>1<>0<>0
916,1,Butylscopolamine Bromide,6<>5<>7<>9<>8<>6<>5<>5<>4<>4<>4<>3<>3
917,1,Naftopidil ,1<>3<>2<>4<>3<>4<>5<>4<>3<>3<>2<>2<>2
918,1,Indirubin,13<>19<>29<>38<>44<>44<>41<>39<>42<>38<>46<>48<>50
919,1,LDE225 (NVP-LDE225;Erismodegib),2<>4<>10<>11<>5<>5<>3<>3<>3<>3<>3<>3<>2
920,1,Naringenin,3<>4<>5<>5<>4<>5<>3<>2<>4<>4<>2<>2<>1
921,1,RAF265 (CHIR-265),2<>2<>3<>3<>4<>4<>5<>4<>4<>2<>1<>2<>1
922,1,Sophocarpine,3<>7<>5<>5<>5<>4<>2<>3<>2<>1<>2<>1<>1
923,1,MLN2238,1<>4<>4<>4<>4<>3<>4<>3<>2<>2<>2<>1<>1
924,1,Geniposidic acid,2<>2<>3<>4<>6<>3<>1<>0<>0<>0<>0<>0<>0
925,1,GSK461364,4<>5<>4<>2<>2<>3<>2<>2<>2<>1<>0<>2<>0
926,1,Guanosine,3<>4<>4<>6<>4<>5<>3<>3<>2<>2<>2<>2<>1
927,1,Formestane,5<>4<>5<>11<>9<>8<>8<>9<>7<>6<>5<>5<>4
928,1,Benserazide HCl,2<>2<>4<>5<>4<>5<>4<>4<>5<>5<>4<>4<>5
929,1,SB590885,4<>8<>7<>3<>5<>3<>3<>2<>2<>2<>2<>1<>1
930,1,Domperidone ,1<>5<>5<>3<>2<>5<>2<>2<>2<>2<>2<>1<>1
931,1,LY2157299,4<>4<>7<>4<>5<>4<>3<>5<>4<>2<>2<>1<>1
932,1,Itraconazole,3<>4<>3<>6<>6<>4<>2<>3<>3<>2<>2<>1<>0
933,1,AR-42,5<>6<>8<>13<>12<>11<>10<>8<>8<>4<>2<>1<>1
934,1,Mycophenolic acid,2<>5<>11<>15<>17<>12<>9<>11<>9<>9<>5<>5<>5
935,1,BIX 01294,3<>5<>8<>12<>19<>19<>20<>13<>12<>9<>9<>6<>7
936,1,GW0742,0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
937,1,4-Methylumbelliferone (4-MU),1<>2<>6<>9<>13<>9<>10<>10<>8<>6<>7<>5<>4
938,1,Pancuronium dibromide,2<>4<>9<>7<>4<>5<>5<>4<>2<>4<>4<>4<>3
939,1,Artesunate,3<>3<>5<>8<>7<>5<>6<>3<>3<>2<>2<>2<>2
940,1,Scopolamine HBr,3<>4<>5<>4<>7<>4<>1<>2<>2<>1<>2<>1<>0
941,1,Caffeic Acid,3<>6<>5<>7<>7<>7<>6<>6<>7<>6<>3<>2<>2
942,1,Epinephrine Bitartrate ,4<>6<>7<>12<>10<>10<>7<>4<>2<>2<>2<>2<>2
943,1,Diosmin,2<>5<>4<>2<>2<>2<>4<>3<>3<>3<>3<>3<>2
944,1,7-Aminocephalosporanic acid,4<>8<>7<>4<>5<>3<>3<>2<>1<>0<>1<>1<>0
945,1,Glycyrrhizic Acid,5<>3<>2<>2<>2<>2<>1<>1<>1<>2<>1<>1<>0
946,1,Acetanilide,4<>7<>5<>8<>9<>7<>8<>6<>5<>4<>4<>3<>2
947,1,Icariin,5<>4<>3<>3<>5<>4<>4<>2<>2<>3<>3<>2<>1
948,1,Trospium chloride ,5<>7<>5<>4<>4<>3<>1<>1<>2<>1<>1<>1<>0
949,1,(+)-Matrine,2<>4<>7<>7<>5<>6<>4<>4<>4<>2<>3<>1<>3
950,1,Terbinafine HCl ,4<>4<>3<>6<>4<>4<>3<>3<>3<>3<>3<>2<>1
951,1,Nobiletin,1<>2<>0<>1<>4<>2<>2<>1<>1<>1<>1<>0<>1
952,1,Phenylephrine HCl,2<>2<>4<>4<>5<>6<>5<>4<>3<>3<>1<>2<>1
953,1,Phloretin,3<>3<>3<>4<>4<>3<>3<>1<>1<>1<>1<>1<>1
954,1,Trazodone HCl ,2<>8<>9<>8<>8<>6<>4<>4<>4<>2<>2<>2<>1
955,1,Salinomycin,3<>4<>5<>9<>8<>8<>8<>7<>6<>4<>3<>2<>3
956,1,Pramiracetam,4<>7<>7<>8<>5<>4<>4<>3<>2<>1<>2<>1<>1
957,1,Synephrine,4<>5<>7<>8<>11<>10<>9<>7<>6<>6<>6<>4<>2
958,1,Idebenone,2<>6<>5<>7<>5<>6<>3<>4<>3<>1<>1<>1<>1
959,1,GW9508,5<>5<>6<>15<>12<>11<>11<>9<>8<>7<>7<>5<>4
960,1,Tyrphostin AG 1296,2<>3<>5<>9<>8<>8<>11<>7<>6<>5<>5<>2<>3
961,1,Rasagiline Mesylate,3<>2<>7<>11<>10<>10<>11<>11<>10<>8<>6<>5<>5
962,1,Vanillylacetone,0<>3<>10<>8<>9<>10<>7<>6<>6<>6<>5<>4<>6
963,1,Ibutilide Fumarate,2<>5<>6<>10<>7<>5<>5<>5<>5<>4<>5<>2<>2
964,1,Dioscin,9<>11<>14<>11<>9<>6<>3<>3<>3<>2<>1<>0<>0
965,1,S- (+)-Rolipram,4<>3<>2<>4<>3<>5<>5<>3<>2<>2<>2<>2<>2
966,1,Lappaconite HBr,3<>5<>10<>11<>12<>12<>10<>6<>6<>5<>4<>3<>1
967,1,Sitafloxacin Hydrate,3<>3<>5<>6<>6<>7<>4<>6<>4<>3<>2<>3<>1
968,1,Rheochrysidin,5<>3<>9<>8<>7<>5<>5<>4<>4<>3<>2<>1<>1
969,1,PF-4708671,8<>9<>7<>8<>6<>7<>7<>7<>4<>2<>1<>1<>0
970,1,Chrysophanic Acid,3<>0<>6<>6<>6<>7<>6<>6<>4<>4<>3<>2<>2
971,1,MLN9708,5<>7<>6<>4<>4<>3<>1<>4<>4<>1<>1<>1<>1
972,1,Astragaloside A,6<>7<>8<>5<>5<>6<>7<>4<>4<>3<>2<>4<>2
973,1,R406,0<>2<>4<>4<>5<>4<>4<>3<>3<>3<>1<>1<>1
974,1,Inosine,4<>5<>5<>9<>8<>8<>8<>4<>5<>3<>3<>3<>2
975,1,Vinflunine Tartrate,0<>2<>2<>4<>5<>1<>2<>1<>1<>3<>2<>1<>1
976,1,Bupivacaine HCl ,2<>3<>4<>7<>8<>8<>5<>2<>2<>1<>1<>1<>1
977,1,Apatinib,2<>3<>3<>5<>5<>5<>3<>3<>2<>2<>0<>0<>1
978,1,Estriol,1<>4<>3<>4<>4<>5<>5<>5<>3<>3<>2<>3<>2
979,1,Telatinib,3<>6<>3<>3<>4<>6<>2<>5<>4<>4<>3<>3<>3
980,1,Lincomycin HCl ,2<>4<>6<>12<>11<>12<>12<>11<>9<>6<>4<>4<>5
981,1,Abiraterone Acetate,3<>3<>6<>9<>7<>11<>9<>8<>7<>5<>7<>7<>2
982,1,Nateglinide,5<>3<>7<>9<>14<>15<>12<>7<>7<>5<>5<>5<>4
983,1,Empty,1<>1<>1<>1<>0<>2<>1<>1<>1<>1<>2<>1<>1
984,1,Empty,0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
985,1,Esculin,4<>6<>7<>7<>5<>4<>2<>1<>0<>0<>0<>0<>0
986,1,D-Pantothenic acid,2<>4<>4<>6<>10<>7<>7<>5<>5<>5<>4<>2<>1
987,1,Asiatic Acid,6<>6<>6<>5<>5<>8<>4<>4<>3<>3<>3<>3<>3
988,1,Sotalol ,3<>6<>3<>7<>11<>9<>9<>8<>7<>5<>5<>4<>1
989,1,Chlorogenic Acid,5<>5<>4<>3<>7<>6<>4<>4<>6<>5<>3<>3<>4
990,1,L-Adrenaline,8<>6<>12<>7<>7<>4<>5<>3<>2<>1<>1<>1<>1
991,1,DL-Carnitine HCl,4<>7<>7<>9<>10<>7<>6<>4<>2<>3<>2<>2<>1
992,1,Asaraldehyde,4<>5<>7<>9<>9<>6<>5<>3<>4<>3<>2<>2<>1
993,1,Gossypol,4<>6<>7<>13<>13<>14<>13<>10<>10<>9<>8<>9<>9
994,1,Lomefloxacin HCl ,2<>8<>9<>10<>13<>12<>11<>10<>9<>6<>5<>3<>2
995,1,Indole-3-carbinol,5<>4<>7<>8<>9<>9<>8<>7<>5<>5<>5<>3<>3
996,1,Tolterodine tartrate,5<>3<>5<>8<>8<>7<>7<>5<>4<>2<>1<>1<>1
997,1,Methyl-Hesperidin,2<>1<>2<>3<>2<>3<>1<>2<>1<>2<>2<>1<>1
998,1,Cortisone acetate ,1<>4<>4<>3<>4<>3<>2<>1<>1<>1<>1<>1<>1
999,1,Oleanolic Acid,1<>3<>2<>6<>5<>6<>7<>5<>4<>3<>3<>3<>2
1000,1,Streptomycin sulfate,2<>2<>7<>9<>9<>10<>9<>6<>5<>4<>4<>4<>4
1001,1,Phlorizin,3<>6<>5<>8<>7<>12<>9<>8<>7<>8<>7<>6<>5
1002,1,Thiamphenicol,2<>4<>4<>7<>4<>7<>6<>4<>5<>3<>3<>1<>2
1003,1,Sclareol,3<>3<>6<>8<>8<>8<>6<>4<>4<>4<>3<>3<>2
1004,1,Clindamycin palmitate HCl,1<>2<>9<>6<>9<>13<>5<>4<>5<>4<>4<>2<>1
1005,1,Tangeretin,2<>1<>2<>2<>5<>6<>4<>4<>3<>4<>3<>2<>1
1006,1,Mifepristone,3<>5<>6<>7<>8<>7<>7<>8<>6<>5<>5<>4<>4
1007,1,Empty,2<>2<>1<>3<>0<>0<>0<>0<>0<>0<>0<>0<>0
1008,1,Empty,4<>7<>9<>9<>8<>5<>8<>6<>6<>5<>3<>2<>2
1009,1,Naltrexone HCl,5<>3<>5<>8<>7<>5<>5<>5<>5<>5<>5<>3<>2
1010,1,Xanthone,1<>4<>3<>5<>7<>6<>5<>4<>4<>4<>3<>2<>2
1011,1,Probucol,0<>5<>5<>12<>9<>10<>13<>7<>6<>6<>3<>2<>1
1012,1,Diosmetin,2<>4<>6<>9<>7<>9<>7<>6<>7<>8<>6<>6<>5
1013,1,Bazedoxifene HCl,2<>2<>3<>8<>6<>6<>2<>4<>3<>2<>2<>2<>2
1014,1,L-carnitine ,4<>5<>7<>10<>10<>9<>8<>5<>3<>2<>1<>0<>0
1015,1,CGS 21680 HCl,1<>4<>4<>8<>4<>6<>4<>4<>3<>2<>2<>1<>1
1016,1,Salidroside,5<>6<>9<>4<>6<>6<>5<>4<>4<>3<>4<>4<>3
1017,1,PD128907 HCl,1<>2<>3<>6<>4<>2<>5<>2<>2<>2<>2<>2<>1
1018,1,Curcumol,2<>2<>3<>3<>4<>3<>2<>1<>2<>1<>1<>0<>0
1019,1,SB743921,0<>3<>5<>6<>4<>3<>2<>3<>3<>3<>3<>2<>2
1020,1,20-Hydroxyecdysone,0<>2<>3<>2<>4<>5<>4<>4<>3<>4<>3<>2<>1
1021,1,SGI-1776 free base,3<>5<>6<>3<>2<>1<>1<>1<>1<>1<>1<>1<>1
1022,1,Tolbutamide,0<>3<>7<>7<>6<>2<>2<>1<>1<>1<>2<>2<>1
1023,1,AZ 960,3<>3<>5<>12<>12<>11<>10<>9<>8<>7<>7<>7<>6
1024,1,Bethanechol chloride,1<>2<>6<>12<>9<>7<>6<>6<>6<>5<>5<>4<>3
1025,1,UK 383367,3<>4<>4<>5<>5<>7<>5<>5<>3<>2<>2<>1<>0
1026,1,Famciclovir ,2<>5<>4<>6<>5<>5<>4<>5<>5<>4<>2<>2<>2
1027,1,Ketanserin ,0<>1<>11<>13<>7<>9<>8<>9<>6<>6<>6<>5<>4
1028,1,Loperamide HCl,2<>4<>5<>4<>5<>5<>6<>4<>4<>3<>3<>1<>1
1029,1,BKM120 (NVP-BKM120; Buparlisib),6<>10<>14<>12<>12<>9<>9<>8<>4<>2<>2<>1<>2
1030,1,Nitrendipine,2<>5<>8<>9<>5<>5<>6<>4<>4<>3<>2<>2<>3
1031,1,Empty,0<>3<>5<>11<>14<>11<>12<>8<>8<>5<>5<>5<>5
1032,1,Empty,2<>3<>5<>8<>5<>10<>8<>8<>6<>4<>3<>4<>1
1033,1,Aloe-emodin,1<>4<>7<>12<>11<>9<>7<>8<>10<>8<>6<>7<>5
1034,1,Phenoxybenzamine HCl,3<>3<>10<>7<>7<>6<>5<>5<>5<>4<>1<>1<>1
1035,1,Azomycin,9<>7<>5<>9<>6<>6<>5<>7<>7<>5<>7<>6<>6
1036,1,Spectinomycin HCl,8<>5<>4<>7<>8<>6<>5<>7<>5<>4<>1<>1<>1
1037,1,Chrysin,4<>5<>10<>10<>9<>11<>7<>6<>3<>4<>4<>3<>3
1038,1,Phenytoin sodium,2<>3<>3<>8<>7<>11<>10<>7<>4<>6<>3<>4<>1
1039,1,Emodin,1<>1<>4<>5<>6<>5<>2<>2<>2<>2<>1<>1<>2
1040,1,L-Ascorbyl 6-palmitate,2<>1<>7<>9<>7<>7<>4<>7<>3<>3<>4<>3<>3
1041,1,Gramine,5<>5<>9<>10<>10<>9<>6<>5<>7<>5<>5<>6<>5
1042,1,Clomipramine HCl ,3<>7<>7<>8<>4<>3<>4<>3<>3<>3<>3<>2<>2
1043,1,Kaempferol,0<>5<>9<>13<>12<>13<>11<>13<>11<>10<>7<>7<>5
1044,1,Sulbactam sodium ,0<>2<>4<>5<>7<>5<>4<>4<>3<>4<>1<>2<>2
1045,1,Morin Hydrate,5<>4<>5<>5<>6<>4<>5<>4<>3<>2<>3<>2<>2
1046,1,Clomifene citrate ,6<>13<>11<>12<>11<>8<>6<>5<>5<>4<>1<>1<>1
1047,1,Oridonin,0<>0<>1<>1<>0<>0<>0<>0<>0<>0<>0<>0<>0
1048,1,Tetracaine HCl ,0<>4<>14<>11<>8<>5<>3<>2<>3<>2<>2<>1<>1
1049,1,Piperine,0<>2<>0<>3<>4<>4<>3<>3<>2<>1<>1<>1<>1
1050,1,Clobetasol propionate,1<>3<>8<>5<>7<>2<>2<>3<>2<>3<>3<>3<>5
1051,1,Sclareolide,3<>2<>5<>10<>5<>5<>6<>5<>3<>4<>2<>4<>4
1052,1,Oseltamivir phosphate ,4<>1<>3<>7<>7<>10<>11<>10<>9<>10<>8<>5<>6
1053,1,Tanshinone I,3<>2<>5<>9<>9<>10<>9<>8<>8<>5<>5<>5<>5
1054,1,Buflomedil HCl,1<>1<>5<>12<>6<>8<>7<>7<>3<>2<>1<>0<>0
1055,1,Empty,0<>4<>5<>10<>11<>11<>14<>9<>9<>8<>6<>5<>5
1056,1,Empty,2<>4<>5<>8<>6<>10<>9<>7<>7<>5<>3<>2<>2
1057,1,Levosulpiride,3<>3<>4<>8<>7<>8<>5<>7<>6<>3<>3<>4<>4
1058,1,Yohimbine HCl,4<>5<>9<>13<>11<>13<>13<>12<>11<>10<>10<>8<>8
1059,1,Arbidol HCl,0<>0<>2<>5<>4<>4<>7<>6<>6<>7<>6<>5<>5
1060,1,D-Mannitol,2<>5<>12<>7<>8<>6<>7<>7<>6<>5<>5<>5<>4
1061,1,Atropine,4<>5<>6<>8<>9<>12<>11<>8<>8<>9<>5<>4<>4
1062,1,Naringin Dihydrochalcone,0<>1<>6<>8<>6<>9<>8<>7<>5<>5<>4<>3<>2
1063,1,Dabigatran Etexilate,3<>6<>7<>8<>8<>7<>7<>6<>4<>4<>2<>2<>1
1064,1,Palmatine chloride,1<>4<>7<>9<>10<>8<>7<>6<>6<>7<>5<>2<>2
1065,1,Rosuvastatin Calcium,9<>9<>11<>16<>15<>13<>12<>8<>7<>6<>6<>5<>4
1066,1,Cephalomannine ,0<>2<>4<>8<>6<>4<>3<>0<>1<>1<>1<>1<>1
1067,1,BGJ398 (NVP-BGJ398),3<>8<>10<>11<>9<>10<>6<>6<>2<>3<>2<>2<>3
1068,1,Aloperine,3<>2<>7<>5<>5<>4<>4<>2<>1<>1<>1<>1<>1
1069,1,Aliskiren Hemifumarate,5<>5<>6<>8<>5<>5<>4<>4<>1<>1<>1<>1<>1
1070,1,Levosimendan,3<>2<>1<>2<>2<>5<>6<>5<>4<>2<>3<>3<>2
1071,1,DAPT (GSI-IX),2<>5<>5<>8<>7<>7<>5<>3<>3<>3<>4<>2<>2
1072,1,Chlorpromazine HCl,4<>7<>7<>12<>11<>11<>6<>5<>5<>6<>4<>3<>3
1073,1,TAME,2<>4<>1<>8<>7<>4<>3<>2<>1<>1<>0<>0<>1
1074,1,Fenbendazole ,6<>11<>9<>10<>9<>9<>6<>5<>4<>4<>2<>2<>2
1075,1,Esomeprazole Sodium ,3<>5<>6<>13<>8<>9<>7<>7<>8<>5<>5<>3<>3
1076,1,Manidipine,0<>1<>3<>4<>9<>7<>8<>7<>4<>3<>2<>2<>3
1077,1,CX-4945 (Silmitasertib),3<>7<>11<>7<>9<>7<>9<>6<>6<>6<>5<>3<>4
1078,1,Novobiocin Sodium ,2<>1<>5<>10<>12<>10<>5<>6<>7<>5<>4<>4<>3
1079,1,Empty,3<>2<>7<>11<>7<>7<>6<>7<>7<>6<>6<>4<>2
1080,1,Empty,1<>3<>4<>6<>6<>5<>6<>4<>6<>5<>3<>3<>3
1081,1,Laetrile,2<>6<>6<>10<>10<>9<>8<>8<>8<>9<>7<>6<>5
1082,1,Propafenone HCl,2<>2<>5<>4<>6<>5<>5<>6<>6<>5<>4<>3<>2
1083,1,Baicalein,4<>3<>3<>4<>5<>7<>6<>4<>4<>2<>2<>2<>2
1084,1,Tenoxicam,6<>2<>6<>9<>7<>8<>7<>7<>6<>5<>5<>3<>4
1085,1,Cinchonidine,3<>2<>5<>4<>5<>4<>5<>5<>4<>4<>3<>1<>1
1086,1,Phenytoin,3<>4<>5<>8<>11<>14<>9<>8<>6<>6<>6<>5<>4
1087,1,Enoxolone,2<>6<>8<>9<>10<>8<>5<>5<>3<>3<>3<>2<>2
1088,1,Ritodrine HCl ,2<>2<>4<>6<>9<>10<>7<>5<>4<>4<>4<>4<>3
1089,1,Gynostemma Extract,0<>6<>6<>7<>7<>8<>5<>4<>3<>2<>3<>1<>2
1090,1,Phenformin HCl,5<>6<>6<>5<>5<>4<>2<>2<>1<>1<>1<>1<>1
1091,1,Kinetin,3<>5<>4<>4<>5<>5<>6<>6<>4<>4<>3<>3<>3
1092,1,Azelastine HCl,5<>6<>8<>9<>10<>9<>5<>4<>5<>5<>2<>3<>3
1093,1,Myricetin,1<>1<>2<>6<>7<>3<>2<>1<>0<>0<>0<>0<>0
1094,1,Hydralazine HCl,3<>4<>8<>5<>4<>4<>5<>4<>2<>2<>2<>1<>1
