Sertaconazole nitrate,SG+,7.0,8.4,6.0,5.6,4.6,4.6,4.2,3.7,4.6,6.0,2.8,2.8,3.7,10.7,19.5,27.4,36.7,34.8,64.5,118.8,149.4,190.3,236.2,240.4,279.4,mKate2+,177.3,213.5,250.1,291.5,331.4,382.9,452.5,488.2,555.1,595.4,621.4,649.7,667.4,756.5,745.3,744.9,708.7,821.0,727.2,678.5,650.2,609.8,654.8,573.6,618.6,,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.05,0.04,0.08,0.15,0.19,0.24,0.27,0.30,0.31,0.311,7.22
Sertraline HCl,SG+,11.1,8.8,6.5,7.0,6.0,4.6,3.7,6.0,6.0,7.0,9.3,10.2,15.8,17.2,23.7,33.0,39.9,45.5,73.8,99.3,133.2,145.7,165.7,198.6,211.2,mKate2+,184.7,208.4,250.1,281.2,312.3,347.1,416.3,461.8,513.8,566.7,619.1,664.1,706.4,707.7,754.6,800.1,828.4,862.8,847.0,844.7,811.2,779.7,744.4,766.7,749.5,,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.05,0.08,0.11,0.14,0.16,0.18,0.21,0.22,0.220,6.20
Sesamin,SG+,5.6,4.6,3.2,1.9,1.9,2.8,3.2,4.2,5.6,6.0,10.2,5.6,5.1,4.6,5.1,5.1,7.9,7.4,9.3,19.5,37.6,37.1,44.6,66.4,78.0,mKate2+,50.6,52.0,60.8,67.8,81.2,101.6,123.5,137.4,194.9,225.1,277.5,331.8,391.7,438.1,491.5,550.4,621.9,676.7,683.6,727.7,761.6,774.6,741.2,656.7,654.4,,0.10,0.10,0.08,0.08,0.06,0.05,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.05,0.05,0.06,0.09,0.11,0.106,4.38
SGC 0946,SG+,6.5,7.0,5.1,3.2,3.7,3.7,5.1,7.0,7.4,7.0,7.4,5.1,7.9,4.6,8.8,11.6,23.7,30.6,45.9,51.1,72.9,87.7,110.0,151.3,174.0,mKate2+,130.4,149.0,183.8,203.7,230.2,272.4,315.6,378.7,433.9,461.8,498.4,573.6,594.0,646.5,658.6,720.3,741.6,748.6,821.5,786.2,771.8,797.3,763.4,748.6,692.9,,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.09,0.10,0.13,0.17,0.20,0.201,4.42
SGC-CBP30,SG+,12.5,13.0,6.5,5.1,3.7,4.2,2.8,1.9,4.6,6.5,10.2,10.2,13.9,15.8,23.2,46.4,57.5,57.5,73.8,87.3,84.5,105.4,112.3,107.7,114.6,mKate2+,169.4,193.1,223.2,280.8,336.5,384.3,433.5,503.5,564.3,610.8,638.6,640.0,628.4,675.3,646.5,672.0,629.8,643.2,634.9,686.4,656.7,656.7,623.7,586.2,550.9,,0.07,0.06,0.06,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.06,0.08,0.08,0.10,0.11,0.12,0.14,0.15,0.16,0.17,0.172,6.24
SGI-1027,SG+,2.8,7.9,29.7,70.5,104.0,132.7,139.7,135.1,159.2,175.0,179.6,211.2,239.5,256.2,269.6,283.6,319.8,341.6,382.4,446.0,460.8,508.7,545.3,584.8,614.9,mKate2+,256.2,285.0,318.8,332.3,350.9,397.7,428.4,480.8,568.1,588.9,645.6,679.0,692.9,731.0,686.9,708.2,686.4,663.7,668.3,707.7,620.0,606.6,623.7,588.5,622.4,,0.01,0.03,0.09,0.18,0.23,0.25,0.25,0.23,0.22,0.23,0.22,0.24,0.26,0.26,0.28,0.29,0.32,0.34,0.36,0.39,0.43,0.46,0.47,0.50,0.50,0.498,27.14
SGI-1776 free base,SG+,15.8,14.4,14.9,28.3,39.0,46.4,54.3,55.2,47.3,41.8,44.1,48.3,45.0,43.6,49.7,60.8,71.9,94.7,123.9,148.5,165.2,188.9,204.7,221.8,224.2,mKate2+,306.8,289.1,310.0,319.8,344.4,356.9,372.7,409.8,436.3,465.0,490.6,524.4,553.2,576.4,603.8,629.8,640.9,667.4,667.8,661.3,667.4,666.4,645.6,685.9,690.1,,0.05,0.05,0.05,0.08,0.10,0.12,0.13,0.12,0.11,0.11,0.10,0.10,0.09,0.09,0.08,0.09,0.10,0.12,0.16,0.18,0.20,0.22,0.24,0.24,0.25,0.245,12.12
SGX-523,SG+,9.7,9.7,8.8,7.9,8.8,7.4,8.4,7.9,6.0,7.0,5.6,8.4,10.7,13.5,20.9,31.6,50.1,65.4,100.7,123.9,155.0,198.6,261.8,325.8,396.3,mKate2+,206.5,200.5,241.8,270.1,315.6,365.7,419.5,482.7,533.2,577.3,611.7,657.6,648.8,650.2,713.3,759.7,801.5,729.1,759.7,804.7,744.4,673.9,638.6,648.3,610.8,,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.04,0.06,0.08,0.12,0.13,0.17,0.23,0.29,0.33,0.39,0.394,8.12
Shikimic Acid,SG+,30.6,32.0,17.6,8.8,5.1,6.0,5.6,7.0,4.6,5.6,10.7,14.4,18.1,29.2,46.4,54.3,66.8,83.1,123.9,163.4,172.6,200.0,235.3,268.2,276.6,mKate2+,243.7,272.9,313.3,373.1,426.0,475.2,555.1,632.6,689.6,725.4,766.7,787.1,772.3,795.5,798.7,800.1,813.6,800.6,820.5,806.6,757.9,681.3,721.2,710.1,706.8,,0.11,0.11,0.09,0.08,0.07,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.08,0.09,0.13,0.17,0.19,0.23,0.25,0.27,0.28,0.281,9.86
Sildenafil Citrate,SG+,7.9,11.6,10.2,6.5,6.5,2.8,3.7,7.0,3.7,7.0,5.6,7.9,8.8,14.4,24.6,44.6,54.3,73.8,126.2,188.9,232.5,230.7,270.6,291.9,307.2,mKate2+,285.4,301.7,344.4,415.4,476.2,543.9,594.0,672.9,733.7,752.8,809.4,840.9,779.7,827.5,826.6,817.7,840.0,778.8,804.3,772.7,737.9,764.4,702.2,703.1,707.3,,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.05,0.06,0.09,0.14,0.20,0.24,0.23,0.28,0.29,0.30,0.303,8.18
Silibinin,SG+,13.0,15.3,10.7,6.0,2.3,1.9,3.7,4.2,5.1,3.7,8.4,12.5,19.0,21.8,37.1,44.6,67.3,100.7,166.1,208.8,246.4,278.5,299.3,312.8,319.3,mKate2+,279.4,318.4,353.6,431.6,507.3,563.0,617.3,688.3,745.3,785.7,814.0,834.9,834.0,876.2,934.7,894.8,906.4,897.6,848.8,847.0,895.7,882.2,824.2,782.5,772.7,,0.04,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.05,0.07,0.10,0.16,0.20,0.22,0.24,0.27,0.29,0.29,0.292,8.58
Silodosin,SG+,7.9,8.4,7.4,4.6,4.6,3.7,2.8,4.6,7.0,4.2,8.8,13.9,20.0,20.4,21.8,41.3,58.5,81.7,120.7,171.7,224.2,261.3,310.5,344.4,360.6,mKate2+,259.9,279.4,325.8,374.5,429.8,494.3,568.1,641.4,702.2,735.1,754.6,772.3,769.9,833.5,806.6,768.1,814.0,762.5,709.1,732.3,731.9,720.3,711.9,726.8,675.7,,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.03,0.05,0.07,0.10,0.15,0.19,0.23,0.27,0.30,0.32,0.35,0.348,8.56
Silymarin,SG+,9.7,10.2,5.1,4.2,4.2,4.2,6.5,4.6,5.6,6.5,6.0,5.6,7.4,7.4,5.6,6.5,9.7,16.7,30.2,33.9,47.3,68.7,94.7,138.8,178.7,mKate2+,105.8,123.0,145.3,173.1,203.7,231.1,280.8,340.2,403.3,463.6,528.6,592.7,656.7,702.6,724.9,764.8,817.3,828.0,847.0,789.0,779.2,745.3,728.6,806.1,751.4,,0.08,0.08,0.07,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.08,0.11,0.15,0.19,0.192,4.54
Simvastatin ,SG+,7.0,9.3,5.1,3.2,4.2,4.6,6.5,4.2,3.7,4.6,5.1,7.0,7.0,11.1,26.5,46.4,77.0,96.1,130.9,138.3,144.8,176.8,252.0,358.3,458.5,mKate2+,127.2,151.3,160.6,218.6,259.0,280.3,318.4,370.8,411.7,458.5,515.1,535.6,606.1,613.1,655.3,692.0,733.7,742.1,769.5,861.8,899.0,871.1,862.3,901.7,878.5,,0.05,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.06,0.10,0.11,0.15,0.14,0.14,0.17,0.23,0.28,0.34,0.343,7.98
Sinomenine,SG+,17.6,19.5,17.2,10.7,7.0,4.6,5.6,6.0,4.6,4.2,5.1,5.6,10.2,9.3,5.1,10.2,13.0,21.8,32.5,57.1,68.7,91.0,116.0,147.1,181.5,mKate2+,141.1,161.0,174.0,201.9,243.2,295.6,349.9,389.4,452.0,517.9,589.4,651.1,682.7,710.1,710.1,745.3,727.2,766.7,729.6,699.9,672.9,661.8,673.4,645.1,608.0,,0.11,0.11,0.10,0.09,0.07,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.08,0.09,0.12,0.15,0.19,0.23,0.230,6.76
Sirtinol,SG+,10.2,4.6,1.4,1.4,1.4,3.7,3.7,2.3,2.3,3.2,5.1,7.0,10.7,13.9,16.7,21.8,30.6,51.5,60.3,80.8,106.7,126.2,149.4,175.0,182.4,mKate2+,200.5,216.3,251.5,297.5,335.1,383.3,445.1,506.3,555.5,621.9,641.8,679.4,704.0,748.6,808.5,783.4,764.8,796.9,788.0,802.4,797.3,762.0,741.6,751.4,715.6,,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.07,0.09,0.12,0.14,0.17,0.19,0.20,0.203,5.50
Sitafloxacin Hydrate,SG+,13.9,16.2,12.1,8.4,7.9,5.1,11.6,6.5,8.4,11.6,12.5,12.1,20.9,20.4,18.6,14.4,30.2,59.4,84.5,94.7,135.1,142.5,181.9,228.3,235.8,mKate2+,205.6,216.3,252.0,278.5,335.5,396.8,443.7,498.0,575.9,627.9,665.1,697.5,740.7,742.6,774.1,793.1,851.6,824.7,834.4,759.7,749.1,756.5,760.7,705.9,714.2,,0.06,0.07,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.07,0.09,0.11,0.15,0.16,0.19,0.24,0.25,0.248,7.06
Sitagliptin phosphate monohydrate,SG+,5.6,3.2,2.3,2.3,1.4,1.4,0.9,2.3,2.3,4.6,2.8,7.0,8.8,11.6,19.0,24.6,41.8,53.8,78.4,108.1,123.0,155.5,183.3,203.3,215.8,mKate2+,224.2,239.5,272.0,313.3,342.0,414.0,472.9,526.3,597.8,655.3,686.4,749.1,774.1,757.4,787.6,756.9,807.1,821.5,784.3,783.4,747.2,761.6,737.9,709.1,686.9,,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.06,0.09,0.12,0.14,0.17,0.20,0.22,0.24,0.239,5.64
Sitaxentan sodium,SG+,7.9,8.8,7.4,3.7,2.8,7.9,4.6,5.6,6.0,8.8,7.0,7.4,7.9,7.9,15.8,15.3,25.1,41.8,61.3,87.7,109.1,120.7,145.3,175.0,190.3,mKate2+,153.6,175.0,214.9,243.7,287.3,331.4,389.4,427.0,491.9,555.1,579.7,638.1,659.9,680.8,694.3,737.5,751.4,859.0,802.9,802.4,760.2,800.1,740.7,782.0,763.9,,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.07,0.10,0.13,0.13,0.16,0.18,0.20,0.199,5.26
Skepinone-L,SG+,8.8,7.0,5.6,5.6,2.8,4.6,4.2,4.2,4.2,3.2,6.5,9.3,7.4,7.4,11.6,10.7,17.6,22.3,25.5,36.7,47.3,61.3,69.2,80.3,112.8,mKate2+,81.7,93.3,113.2,136.9,154.5,198.6,232.0,265.0,307.2,329.5,360.1,397.7,427.9,446.0,491.9,518.9,521.6,549.5,625.1,576.4,622.4,642.3,614.0,648.3,645.6,,0.10,0.09,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.06,0.07,0.09,0.10,0.11,0.15,0.149,4.90
SKI II,SG+,4.6,5.6,1.4,1.4,0.9,1.9,3.7,1.9,2.8,2.8,2.8,2.8,3.2,5.6,3.7,10.7,13.5,16.2,27.8,40.4,57.5,78.9,98.9,118.8,134.1,mKate2+,182.4,204.2,234.4,274.3,297.0,335.1,375.9,422.3,452.0,501.2,530.9,555.5,598.2,657.6,663.7,696.1,748.6,749.1,708.7,756.0,757.9,707.7,794.1,675.3,678.5,,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.05,0.07,0.10,0.11,0.15,0.17,0.165,3.50
SL-327,SG+,2.8,3.2,1.9,2.8,2.3,4.6,7.0,5.1,7.9,12.1,11.6,18.1,20.9,16.2,20.0,25.1,45.0,60.3,98.4,136.4,162.9,204.2,247.8,279.4,293.3,mKate2+,259.4,260.4,297.0,340.6,398.2,469.7,529.5,607.0,657.6,699.9,749.5,790.4,823.8,798.7,789.9,808.5,873.0,782.0,789.9,769.0,767.6,711.0,684.1,717.5,691.5,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.05,0.07,0.11,0.15,0.18,0.22,0.27,0.28,0.30,0.298,6.94
SMI-4a,SG+,22.7,21.8,10.2,8.4,4.2,5.1,4.6,6.5,10.7,13.5,10.7,11.6,18.6,26.0,35.7,49.2,66.8,100.2,141.1,189.8,227.4,264.1,262.7,288.7,294.2,mKate2+,245.0,265.5,322.1,370.4,425.6,480.8,586.6,646.5,714.7,769.0,808.9,868.8,797.3,833.1,904.1,804.3,833.1,756.5,710.5,773.2,694.8,701.3,697.1,586.2,638.6,,0.08,0.08,0.07,0.06,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.07,0.12,0.17,0.20,0.25,0.27,0.27,0.33,0.32,0.330,10.16
SN-38,SG+,11.6,7.0,2.3,4.2,4.2,6.0,9.7,9.3,12.1,20.9,34.8,53.8,78.9,82.6,106.3,130.9,152.7,170.8,193.5,209.3,234.4,246.0,255.7,260.8,253.4,mKate2+,148.5,148.0,159.2,168.5,175.4,173.6,166.6,166.6,163.8,166.1,157.8,149.0,158.7,149.0,135.5,130.9,122.5,120.7,111.4,95.6,78.9,71.9,62.2,52.0,45.0,,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.07,0.11,0.18,0.27,0.33,0.36,0.44,0.50,0.55,0.59,0.63,0.69,0.75,0.77,0.80,0.83,0.85,0.853,35.16
SNS-032 (BMS-387032),SG+,8.4,7.0,9.3,10.2,10.7,11.6,15.8,17.6,19.0,20.4,23.7,30.2,32.5,32.0,30.6,34.3,41.8,45.9,51.1,62.7,74.3,92.8,104.0,128.1,136.9,mKate2+,261.3,246.4,239.5,240.9,239.5,236.2,228.8,231.6,229.3,231.1,224.6,233.9,233.9,223.2,218.6,214.9,207.5,213.0,207.9,199.1,193.1,194.0,186.6,180.5,170.8,,0.03,0.03,0.04,0.04,0.04,0.05,0.06,0.07,0.08,0.08,0.10,0.11,0.12,0.13,0.13,0.14,0.17,0.18,0.20,0.24,0.28,0.32,0.36,0.42,0.44,0.445,14.50
SNS-314 Mesylate,SG+,17.6,20.0,19.5,10.2,9.3,7.4,12.1,14.4,30.2,45.0,62.2,91.0,102.1,123.0,128.6,129.9,133.7,124.4,136.0,130.4,127.6,129.0,128.1,114.6,121.6,mKate2+,239.5,220.4,225.6,229.3,235.3,228.3,238.5,230.7,226.5,224.6,212.1,198.6,188.4,173.6,158.7,144.3,127.6,117.9,123.9,102.6,98.9,90.0,82.1,67.3,64.0,,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.17,0.23,0.31,0.35,0.41,0.45,0.47,0.51,0.53,0.52,0.57,0.58,0.60,0.62,0.67,0.68,0.680,32.18
SNX-2112 (PF-04928473),SG+,12.1,12.1,5.6,3.7,5.6,7.0,14.4,21.3,27.8,40.8,49.7,54.8,74.3,87.7,112.3,127.6,152.2,157.8,170.8,182.9,179.1,177.3,178.7,173.1,168.9,mKate2+,149.4,168.9,170.8,176.4,179.6,169.4,170.8,166.6,158.7,163.8,169.9,166.1,167.1,160.6,150.4,134.6,126.7,113.2,96.5,89.6,78.0,74.3,67.8,63.6,56.2,,0.07,0.07,0.07,0.06,0.06,0.07,0.08,0.11,0.15,0.20,0.23,0.25,0.31,0.35,0.43,0.49,0.55,0.58,0.64,0.67,0.70,0.71,0.73,0.74,0.77,0.765,34.68
Sodium 4-aminohippurate Hydrate,SG+,4.6,5.6,1.9,1.4,6.5,5.1,5.1,6.5,7.9,6.5,5.6,7.9,11.1,23.2,23.7,33.9,42.7,53.8,65.4,90.5,112.8,149.9,168.9,200.0,211.6,mKate2+,181.5,216.3,256.2,292.4,334.2,380.6,453.4,509.6,573.2,601.0,648.3,679.4,700.3,712.4,744.9,738.8,763.4,748.6,804.7,735.6,749.1,685.5,707.3,684.1,673.9,,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.07,0.08,0.11,0.13,0.18,0.19,0.23,0.24,0.239,5.84
Sodium 4-Aminosalicylate,SG+,20.9,13.9,7.9,7.9,6.5,6.0,6.5,6.0,6.5,4.2,6.0,5.6,6.0,7.4,10.7,19.0,23.7,42.7,70.1,96.5,106.3,124.8,143.4,180.5,191.2,mKate2+,183.8,201.0,232.5,275.7,313.3,372.2,432.5,475.7,529.5,583.4,625.6,690.1,699.4,748.1,743.5,792.2,789.9,794.1,767.6,795.0,769.5,718.4,724.0,727.2,662.7,,0.10,0.09,0.08,0.07,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.08,0.11,0.12,0.15,0.17,0.20,0.22,0.224,7.04
Sodium ascorbate,SG+,7.9,6.5,5.1,6.5,4.6,3.7,5.6,6.5,2.8,3.7,4.6,3.7,8.8,15.3,22.3,42.7,44.6,56.6,67.3,78.0,86.3,104.4,119.3,147.6,162.0,mKate2+,177.3,199.1,231.6,271.5,303.5,356.9,407.5,459.9,545.8,607.5,629.8,677.6,668.8,723.5,735.6,709.1,695.7,707.3,693.8,681.3,673.9,579.2,581.5,579.7,550.9,,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.06,0.06,0.07,0.09,0.10,0.11,0.15,0.17,0.20,0.23,0.227,5.74
Sodium Danshensu,SG+,8.8,7.4,6.0,3.2,2.8,4.2,5.6,8.4,7.9,8.8,8.8,10.2,10.7,10.7,11.1,7.9,13.5,18.1,18.6,30.2,52.4,61.7,82.6,125.3,151.8,mKate2+,104.0,109.5,129.9,155.0,177.7,210.2,254.3,290.5,341.6,383.8,466.0,533.2,587.1,642.3,662.7,707.7,739.8,782.0,846.5,824.7,779.7,776.0,737.0,748.1,686.4,,0.08,0.07,0.06,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.06,0.07,0.10,0.14,0.18,0.181,4.40
Sodium Nitrite,SG+,12.5,10.2,7.0,4.2,3.2,5.6,6.5,6.0,9.3,11.6,9.3,8.8,13.9,13.9,22.3,26.0,41.8,62.7,91.0,116.5,135.5,155.0,174.0,212.1,225.6,mKate2+,218.6,244.6,282.6,327.2,378.2,418.6,487.8,536.5,595.4,610.3,673.9,703.1,732.3,748.1,712.4,791.8,798.7,801.5,770.9,758.8,776.0,755.6,714.7,742.6,748.6,,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.07,0.11,0.13,0.15,0.17,0.20,0.22,0.23,0.232,6.64
Sodium Nitroprusside,SG+,10.2,7.9,8.8,8.8,7.0,5.6,7.9,7.4,8.4,10.2,9.3,7.9,8.8,20.0,26.9,31.1,39.4,69.2,100.7,112.3,127.6,153.2,157.8,154.5,170.3,mKate2+,229.7,261.8,300.7,333.2,367.1,428.8,470.1,546.7,599.6,653.0,681.3,798.7,804.7,817.7,849.8,889.2,847.4,892.5,841.4,832.6,829.8,775.0,803.8,772.3,747.2,,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.07,0.11,0.12,0.13,0.17,0.16,0.17,0.19,0.186,5.70
Sodium Phenylbutyrate,SG+,5.6,7.4,3.7,5.1,5.1,7.0,8.4,6.0,7.0,6.5,9.7,10.7,14.9,15.3,21.8,21.8,24.1,28.3,52.4,74.7,117.0,141.5,187.0,231.1,273.4,mKate2+,151.8,179.1,214.4,251.5,291.0,330.9,396.3,477.6,534.2,591.7,651.6,692.4,753.2,784.8,772.7,805.7,767.6,808.0,751.4,795.0,692.4,678.5,704.5,679.9,683.2,,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.07,0.09,0.14,0.17,0.21,0.25,0.29,0.286,5.98
Sodium Picosulfate,SG+,9.7,10.2,5.6,6.5,6.0,6.0,6.0,8.4,8.4,9.3,9.3,10.7,20.0,17.6,24.6,40.8,63.6,84.9,134.1,187.5,234.8,288.2,331.4,364.3,420.0,mKate2+,235.8,263.1,300.7,359.7,401.9,471.5,502.2,557.8,622.8,678.5,713.3,714.7,759.7,812.2,810.3,756.0,697.5,728.6,724.9,670.2,645.6,636.7,593.1,707.3,669.7,,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.03,0.02,0.03,0.05,0.08,0.10,0.16,0.22,0.27,0.31,0.36,0.34,0.39,0.385,9.66
Sodium salicylate,SG+,3.2,3.7,1.9,1.4,0.9,3.7,4.2,2.8,6.0,4.6,6.5,10.7,20.4,23.7,26.0,34.8,51.1,93.3,145.7,168.0,199.6,220.9,224.2,265.0,284.0,mKate2+,252.9,270.1,317.0,378.7,424.6,504.0,582.9,653.4,690.1,754.2,833.5,860.9,867.4,879.9,952.3,874.4,927.7,911.0,860.0,886.4,795.0,825.2,811.7,829.8,788.5,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.09,0.14,0.16,0.20,0.21,0.22,0.24,0.26,0.265,6.70
Solifenacin succinate,SG+,4.2,4.6,3.2,6.5,7.4,6.5,5.6,4.2,6.0,9.3,9.3,12.5,18.6,20.9,18.1,15.8,22.3,32.0,45.9,70.5,91.9,107.2,131.8,154.5,181.0,mKate2+,170.3,192.1,230.7,270.6,298.9,343.4,415.4,464.1,534.2,572.7,596.4,622.4,697.1,715.6,777.4,741.2,810.3,772.7,779.7,722.1,745.8,685.0,642.3,659.9,672.0,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.09,0.11,0.14,0.17,0.19,0.21,0.212,5.10
Sophocarpine,SG+,19.5,20.0,13.0,10.7,7.0,6.5,7.9,9.3,10.7,10.7,11.1,10.2,11.1,17.6,21.8,31.1,46.4,80.8,120.7,140.2,178.2,213.5,224.2,251.1,264.5,mKate2+,222.3,249.2,291.0,341.1,395.9,451.6,525.4,606.6,649.3,699.9,755.6,761.6,739.8,735.1,837.7,840.0,810.8,756.5,762.0,743.9,750.0,740.2,730.5,695.2,648.8,,0.08,0.07,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.10,0.14,0.16,0.19,0.22,0.23,0.27,0.29,0.290,8.58
Sorafenib,SG+,1.4,6.5,8.4,13.9,14.9,14.9,17.2,20.9,23.7,20.0,18.1,18.1,19.0,18.1,28.8,33.9,43.6,53.8,74.3,89.1,132.7,168.9,221.4,264.5,306.8,mKate2+,136.9,150.8,166.6,192.6,217.7,252.5,305.4,359.2,395.4,444.6,491.0,550.4,585.2,616.3,630.2,646.5,664.1,675.3,695.2,677.6,680.4,684.5,677.6,701.7,671.5,,0.01,0.04,0.05,0.07,0.06,0.06,0.05,0.05,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.06,0.07,0.10,0.12,0.16,0.20,0.25,0.27,0.31,0.314,8.56
Sorafenib Tosylate,SG+,12.1,16.2,20.9,26.9,22.3,25.1,19.0,15.3,14.4,9.3,7.9,7.4,8.4,15.8,30.2,39.0,61.3,89.6,113.7,151.3,185.6,226.9,260.8,292.8,316.5,mKate2+,250.6,255.3,288.2,337.9,386.6,433.9,522.6,573.6,636.3,689.6,712.4,749.5,742.6,800.6,741.6,766.2,758.3,737.9,712.9,725.4,736.1,728.6,704.0,743.5,726.8,,0.05,0.06,0.07,0.07,0.07,0.06,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.05,0.07,0.11,0.14,0.17,0.20,0.24,0.27,0.28,0.30,0.303,9.50
Sorbitol,SG+,9.3,10.2,7.9,6.0,4.2,4.6,4.6,6.0,6.5,7.0,9.7,16.2,20.0,32.5,28.3,29.7,47.8,84.9,99.3,135.5,180.5,229.3,259.4,279.4,312.3,mKate2+,234.8,270.1,311.9,355.5,419.5,489.2,552.3,634.9,694.3,723.1,748.1,782.5,693.4,757.4,750.4,795.0,777.4,618.6,690.1,681.8,657.6,642.8,600.5,556.5,655.8,,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.04,0.06,0.12,0.13,0.17,0.22,0.26,0.30,0.33,0.32,0.334,8.60
Sotalol ,SG+,18.1,16.7,9.7,5.6,4.2,4.6,6.0,5.6,6.0,5.6,7.4,10.2,15.8,15.3,19.0,23.2,33.4,48.7,83.1,108.1,151.3,182.9,216.7,248.8,272.4,mKate2+,212.6,220.9,271.5,317.0,355.0,419.1,497.0,570.4,615.4,627.9,692.0,749.5,762.5,757.9,805.7,769.5,695.2,743.0,711.5,668.8,630.2,609.4,598.7,611.2,588.5,,0.08,0.08,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.10,0.14,0.19,0.23,0.27,0.29,0.32,0.316,8.32
